"uid","full_sci_name","match_type","BB_Accepted","BB_Accepted2","BB_Accepted3","BB_Accepted4","class","fuzzy_score"
"Dasykaluta_rosamondae","Dasykaluta rosamondae","1 - exact_fullsci_w_ssp","Dasykaluta rosamondae",NA,NA,NA,"Mammalia",NA
"Dasymys_foxi","Dasymys foxi","1 - exact_fullsci_w_ssp","Dasymys foxi",NA,NA,NA,"Mammalia",NA
"Dasymys_incomtus","Dasymys incomtus","1 - exact_fullsci_w_ssp","Dasymys incomtus",NA,NA,NA,"Mammalia",NA
"Dasymys_montanus","Dasymys montanus","1 - exact_fullsci_w_ssp","Dasymys montanus",NA,NA,NA,"Mammalia",NA
"Dasymys_nudipes","Dasymys nudipes","1 - exact_fullsci_w_ssp","Dasymys nudipes",NA,NA,NA,"Mammalia",NA
"Dasymys_rufulus","Dasymys rufulus","1 - exact_fullsci_w_ssp","Dasymys rufulus",NA,NA,NA,"Mammalia",NA
"Dasyprocta_azarae","Dasyprocta azarae","1 - exact_fullsci_w_ssp","Dasyprocta azarae",NA,NA,NA,"Mammalia",NA
"Dasyprocta_coibae","Dasyprocta coibae","1 - exact_fullsci_w_ssp","Dasyprocta coibae",NA,NA,NA,"Mammalia",NA
"Dasyprocta_fuliginosa","Dasyprocta fuliginosa","1 - exact_fullsci_w_ssp","Dasyprocta fuliginosa",NA,NA,NA,"Mammalia",NA
"Dasyprocta_guamara","Dasyprocta guamara","1 - exact_fullsci_w_ssp","Dasyprocta guamara",NA,NA,NA,"Mammalia",NA
"Dasyprocta_kalinowskii","Dasyprocta kalinowskii","1 - exact_fullsci_w_ssp","Dasyprocta kalinowskii",NA,NA,NA,"Mammalia",NA
"Dasyprocta_leporina","Dasyprocta leporina","1 - exact_fullsci_w_ssp","Dasyprocta leporina",NA,NA,NA,"Mammalia",NA
"Dasyprocta_mexicana","Dasyprocta mexicana","1 - exact_fullsci_w_ssp","Dasyprocta mexicana",NA,NA,NA,"Mammalia",NA
"Dasyprocta_prymnolopha","Dasyprocta prymnolopha","1 - exact_fullsci_w_ssp","Dasyprocta prymnolopha",NA,NA,NA,"Mammalia",NA
"Dasyprocta_punctata","Dasyprocta punctata","1 - exact_fullsci_w_ssp","Dasyprocta punctata",NA,NA,NA,"Mammalia",NA
"Dasyprocta_ruatanica","Dasyprocta ruatanica","1 - exact_fullsci_w_ssp","Dasyprocta ruatanica",NA,NA,NA,"Mammalia",NA
"Dasypus_kappleri","Dasypus kappleri","1 - exact_fullsci_w_ssp","Dasypus kappleri",NA,NA,NA,"Mammalia",NA
"Dasypus_novemcinctus","Dasypus novemcinctus","1 - exact_fullsci_w_ssp","Dasypus novemcinctus",NA,NA,NA,"Mammalia",NA
"Dasypus_pilosus","Dasypus pilosus","1 - exact_fullsci_w_ssp","Dasypus pilosus",NA,NA,NA,"Mammalia",NA
"Dasypus_sabanicola","Dasypus sabanicola","1 - exact_fullsci_w_ssp","Dasypus sabanicola",NA,NA,NA,"Mammalia",NA
"Dasypus_septemcinctus","Dasypus septemcinctus","1 - exact_fullsci_w_ssp","Dasypus septemcinctus",NA,NA,NA,"Mammalia",NA
"Dasyuroides_byrnei","Dasyuroides byrnei","1 - exact_fullsci_w_ssp","Dasyuroides byrnei",NA,NA,NA,"Mammalia",NA
"Dasyurus_albopunctatus","Dasyurus albopunctatus","1 - exact_fullsci_w_ssp","Dasyurus albopunctatus",NA,NA,NA,"Mammalia",NA
"Dasyurus_geoffroii","Dasyurus geoffroii","1 - exact_fullsci_w_ssp","Dasyurus geoffroii",NA,NA,NA,"Mammalia",NA
"Dasyurus_hallucatus","Dasyurus hallucatus","1 - exact_fullsci_w_ssp","Dasyurus hallucatus",NA,NA,NA,"Mammalia",NA
"Dasyurus_maculatus","Dasyurus maculatus","1 - exact_fullsci_w_ssp","Dasyurus maculatus",NA,NA,NA,"Mammalia",NA
"Dasyurus_spartacus","Dasyurus spartacus","1 - exact_fullsci_w_ssp","Dasyurus spartacus",NA,NA,NA,"Mammalia",NA
"Dasyurus_viverrinus","Dasyurus viverrinus","1 - exact_fullsci_w_ssp","Dasyurus viverrinus",NA,NA,NA,"Mammalia",NA
"Daubentonia_madagascariensis","Daubentonia madagascariensis","1 - exact_fullsci_w_ssp","Daubentonia madagascariensis",NA,NA,NA,"Mammalia",NA
"Delanymys_brooksi","Delanymys brooksi","1 - exact_fullsci_w_ssp","Delanymys brooksi",NA,NA,NA,"Mammalia",NA
"Delomys_altimontanus","Delomys altimontanus","1 - exact_fullsci_w_ssp","Delomys altimontanus",NA,NA,NA,"Mammalia",NA
"Delomys_dorsalis","Delomys dorsalis","1 - exact_fullsci_w_ssp","Delomys dorsalis",NA,NA,NA,"Mammalia",NA
"Delomys_sublineatus","Delomys sublineatus","1 - exact_fullsci_w_ssp","Delomys sublineatus",NA,NA,NA,"Mammalia",NA
"Delphinapterus_leucas","Delphinapterus leucas","1 - exact_fullsci_w_ssp","Delphinapterus leucas",NA,NA,NA,"Mammalia",NA
"Delphinus_delphis","Delphinus delphis","1 - exact_fullsci_w_ssp","Delphinus delphis",NA,NA,NA,"Mammalia",NA
"Deltamys_kempi","Deltamys kempi","1 - exact_fullsci_w_ssp","Deltamys kempi",NA,NA,NA,"Mammalia",NA
"Dendrogale_melanura","Dendrogale melanura","1 - exact_fullsci_w_ssp","Dendrogale melanura",NA,NA,NA,"Mammalia",NA
"Dendrogale_murina","Dendrogale murina","1 - exact_fullsci_w_ssp","Dendrogale murina",NA,NA,NA,"Mammalia",NA
"Dendrohyrax_arboreus","Dendrohyrax arboreus","1 - exact_fullsci_w_ssp","Dendrohyrax arboreus",NA,NA,NA,"Mammalia",NA
"Dendrohyrax_dorsalis","Dendrohyrax dorsalis","1 - exact_fullsci_w_ssp","Dendrohyrax dorsalis",NA,NA,NA,"Mammalia",NA
"Dendrohyrax_validus","Dendrohyrax validus","1 - exact_fullsci_w_ssp","Dendrohyrax validus",NA,NA,NA,"Mammalia",NA
"Dendrolagus_bennettianus","Dendrolagus bennettianus","1 - exact_fullsci_w_ssp","Dendrolagus bennettianus",NA,NA,NA,"Mammalia",NA
"Dendrolagus_dorianus","Dendrolagus dorianus","1 - exact_fullsci_w_ssp","Dendrolagus dorianus",NA,NA,NA,"Mammalia",NA
"Dendrolagus_goodfellowi","Dendrolagus goodfellowi","1 - exact_fullsci_w_ssp","Dendrolagus goodfellowi",NA,NA,NA,"Mammalia",NA
"Dendrolagus_inustus","Dendrolagus inustus","1 - exact_fullsci_w_ssp","Dendrolagus inustus",NA,NA,NA,"Mammalia",NA
"Dendrolagus_lumholtzi","Dendrolagus lumholtzi","1 - exact_fullsci_w_ssp","Dendrolagus lumholtzi",NA,NA,NA,"Mammalia",NA
"Dendrolagus_matschiei","Dendrolagus matschiei","1 - exact_fullsci_w_ssp","Dendrolagus matschiei",NA,NA,NA,"Mammalia",NA
"Dendrolagus_mayri","Dendrolagus mayri","1 - exact_fullsci_w_ssp","Dendrolagus mayri",NA,NA,NA,"Mammalia",NA
"Dendrolagus_mbaiso","Dendrolagus mbaiso","1 - exact_fullsci_w_ssp","Dendrolagus mbaiso",NA,NA,NA,"Mammalia",NA
"Dendrolagus_notatus","Dendrolagus notatus","1 - exact_fullsci_w_ssp","Dendrolagus notatus",NA,NA,NA,"Mammalia",NA
"Dendrolagus_pulcherrimus","Dendrolagus pulcherrimus","1 - exact_fullsci_w_ssp","Dendrolagus pulcherrimus",NA,NA,NA,"Mammalia",NA
"Dendrolagus_scottae","Dendrolagus scottae","1 - exact_fullsci_w_ssp","Dendrolagus scottae",NA,NA,NA,"Mammalia",NA
"Dendrolagus_spadix","Dendrolagus spadix","1 - exact_fullsci_w_ssp","Dendrolagus spadix",NA,NA,NA,"Mammalia",NA
"Dendrolagus_stellarum","Dendrolagus stellarum","1 - exact_fullsci_w_ssp","Dendrolagus stellarum",NA,NA,NA,"Mammalia",NA
"Dendrolagus_ursinus","Dendrolagus ursinus","1 - exact_fullsci_w_ssp","Dendrolagus ursinus",NA,NA,NA,"Mammalia",NA
"Dendromus_insignis","Dendromus insignis","1 - exact_fullsci_w_ssp","Dendromus insignis",NA,NA,NA,"Mammalia",NA
"Dendromus_kahuziensis","Dendromus kahuziensis","1 - exact_fullsci_w_ssp","Dendromus kahuziensis",NA,NA,NA,"Mammalia",NA
"Dendromus_lachaisei","Dendromus lachaisei","1 - exact_fullsci_w_ssp","Dendromus lachaisei",NA,NA,NA,"Mammalia",NA
"Dendromus_lovati","Dendromus lovati","1 - exact_fullsci_w_ssp","Dendromus lovati",NA,NA,NA,"Mammalia",NA
"Dendromus_melanotis","Dendromus melanotis","1 - exact_fullsci_w_ssp","Dendromus melanotis",NA,NA,NA,"Mammalia",NA
"Dendromus_mesomelas","Dendromus mesomelas","1 - exact_fullsci_w_ssp","Dendromus mesomelas",NA,NA,NA,"Mammalia",NA
"Dendromus_messorius","Dendromus messorius","1 - exact_fullsci_w_ssp","Dendromus messorius",NA,NA,NA,"Mammalia",NA
"Dendromus_mystacalis","Dendromus mystacalis","1 - exact_fullsci_w_ssp","Dendromus mystacalis",NA,NA,NA,"Mammalia",NA
"Dendromus_nyikae","Dendromus nyikae","1 - exact_fullsci_w_ssp","Dendromus nyikae",NA,NA,NA,"Mammalia",NA
"Dendromus_oreas","Dendromus oreas","1 - exact_fullsci_w_ssp","Dendromus oreas",NA,NA,NA,"Mammalia",NA
"Dendromus_ruppi","Dendromus ruppi","1 - exact_fullsci_w_ssp","Dendromus ruppi",NA,NA,NA,"Mammalia",NA
"Dendromus_vernayi","Dendromus vernayi","1 - exact_fullsci_w_ssp","Dendromus vernayi",NA,NA,NA,"Mammalia",NA
"Dendroprionomys_rousseloti","Dendroprionomys rousseloti","1 - exact_fullsci_w_ssp","Dendroprionomys rousseloti",NA,NA,NA,"Mammalia",NA
"Deomys_ferrugineus","Deomys ferrugineus","1 - exact_fullsci_w_ssp","Deomys ferrugineus",NA,NA,NA,"Mammalia",NA
"Dephomys_defua","Dephomys defua","1 - exact_fullsci_w_ssp","Dephomys defua",NA,NA,NA,"Mammalia",NA
"Desmalopex_leucopterus","Desmalopex leucopterus","1 - exact_fullsci_w_ssp","Desmalopex leucopterus",NA,NA,NA,"Mammalia",NA
"Desmalopex_microleucopterus","Desmalopex microleucopterus","1 - exact_fullsci_w_ssp","Desmalopex microleucopterus",NA,NA,NA,"Mammalia",NA
"Desmana_moschata","Desmana moschata","1 - exact_fullsci_w_ssp","Desmana moschata",NA,NA,NA,"Mammalia",NA
"Desmodilliscus_braueri","Desmodilliscus braueri","1 - exact_fullsci_w_ssp","Desmodilliscus braueri",NA,NA,NA,"Mammalia",NA
"Desmodillus_auricularis","Desmodillus auricularis","1 - exact_fullsci_w_ssp","Desmodillus auricularis",NA,NA,NA,"Mammalia",NA
"Desmodus_rotundus","Desmodus rotundus","1 - exact_fullsci_w_ssp","Desmodus rotundus",NA,NA,NA,"Mammalia",NA
"Desmomys_harringtoni","Desmomys harringtoni","1 - exact_fullsci_w_ssp","Desmomys harringtoni",NA,NA,NA,"Mammalia",NA
"Desmomys_yaldeni","Desmomys yaldeni","1 - exact_fullsci_w_ssp","Desmomys yaldeni",NA,NA,NA,"Mammalia",NA
"Dicerorhinus_sumatrensis","Dicerorhinus sumatrensis","1 - exact_fullsci_w_ssp","Dicerorhinus sumatrensis",NA,NA,NA,"Mammalia",NA
"Diceros_bicornis","Diceros bicornis","1 - exact_fullsci_w_ssp","Diceros bicornis",NA,NA,NA,"Mammalia",NA
"Diclidurus_albus","Diclidurus albus","1 - exact_fullsci_w_ssp","Diclidurus albus",NA,NA,NA,"Mammalia",NA
"Diclidurus_ingens","Diclidurus ingens","1 - exact_fullsci_w_ssp","Diclidurus ingens",NA,NA,NA,"Mammalia",NA
"Diclidurus_scutatus","Diclidurus scutatus","1 - exact_fullsci_w_ssp","Diclidurus scutatus",NA,NA,NA,"Mammalia",NA
"Dicrostonyx_groenlandicus","Dicrostonyx groenlandicus","1 - exact_fullsci_w_ssp","Dicrostonyx groenlandicus",NA,NA,NA,"Mammalia",NA
"Dicrostonyx_hudsonius","Dicrostonyx hudsonius","1 - exact_fullsci_w_ssp","Dicrostonyx hudsonius",NA,NA,NA,"Mammalia",NA
"Dicrostonyx_nelsoni","Dicrostonyx nelsoni","1 - exact_fullsci_w_ssp","Dicrostonyx nelsoni",NA,NA,NA,"Mammalia",NA
"Dicrostonyx_nunatakensis","Dicrostonyx nunatakensis","1 - exact_fullsci_w_ssp","Dicrostonyx nunatakensis",NA,NA,NA,"Mammalia",NA
"Dicrostonyx_richardsoni","Dicrostonyx richardsoni","1 - exact_fullsci_w_ssp","Dicrostonyx richardsoni",NA,NA,NA,"Mammalia",NA
"Dicrostonyx_torquatus","Dicrostonyx torquatus","1 - exact_fullsci_w_ssp","Dicrostonyx torquatus",NA,NA,NA,"Mammalia",NA
"Dicrostonyx_unalascensis","Dicrostonyx unalascensis","1 - exact_fullsci_w_ssp","Dicrostonyx unalascensis",NA,NA,NA,"Mammalia",NA
"Didelphis_albiventris","Didelphis albiventris","1 - exact_fullsci_w_ssp","Didelphis albiventris",NA,NA,NA,"Mammalia",NA
"Didelphis_aurita","Didelphis aurita","1 - exact_fullsci_w_ssp","Didelphis aurita",NA,NA,NA,"Mammalia",NA
"Didelphis_imperfecta","Didelphis imperfecta","1 - exact_fullsci_w_ssp","Didelphis imperfecta",NA,NA,NA,"Mammalia",NA
"Didelphis_marsupialis","Didelphis marsupialis","1 - exact_fullsci_w_ssp","Didelphis marsupialis",NA,NA,NA,"Mammalia",NA
"Didelphis_pernigra","Didelphis pernigra","1 - exact_fullsci_w_ssp","Didelphis pernigra",NA,NA,NA,"Mammalia",NA
"Didelphis_virginiana","Didelphis virginiana","1 - exact_fullsci_w_ssp","Didelphis virginiana",NA,NA,NA,"Mammalia",NA
"Dinaromys_bogdanovi","Dinaromys bogdanovi","1 - exact_fullsci_w_ssp","Dinaromys bogdanovi",NA,NA,NA,"Mammalia",NA
"Dinomys_branickii","Dinomys branickii","1 - exact_fullsci_w_ssp","Dinomys branickii",NA,NA,NA,"Mammalia",NA
"Diomys_crumpi","Diomys crumpi","1 - exact_fullsci_w_ssp","Diomys crumpi",NA,NA,NA,"Mammalia",NA
"Diphylla_ecaudata","Diphylla ecaudata","1 - exact_fullsci_w_ssp","Diphylla ecaudata",NA,NA,NA,"Mammalia",NA
"Diplogale_hosei","Diplogale hosei","1 - exact_fullsci_w_ssp","Diplogale hosei",NA,NA,NA,"Mammalia",NA
"Diplomys_caniceps","Diplomys caniceps","1 - exact_fullsci_w_ssp","Diplomys caniceps",NA,NA,NA,"Mammalia",NA
"Diplomys_labilis","Diplomys labilis","1 - exact_fullsci_w_ssp","Diplomys labilis",NA,NA,NA,"Mammalia",NA
"Diplothrix_legata","Diplothrix legata","1 - exact_fullsci_w_ssp","Diplothrix legata",NA,NA,NA,"Mammalia",NA
"Dipodomys_agilis","Dipodomys agilis","1 - exact_fullsci_w_ssp","Dipodomys agilis",NA,NA,NA,"Mammalia",NA
"Dipodomys_californicus","Dipodomys californicus","1 - exact_fullsci_w_ssp","Dipodomys californicus",NA,NA,NA,"Mammalia",NA
"Dipodomys_compactus","Dipodomys compactus","1 - exact_fullsci_w_ssp","Dipodomys compactus",NA,NA,NA,"Mammalia",NA
"Dipodomys_deserti","Dipodomys deserti","1 - exact_fullsci_w_ssp","Dipodomys deserti",NA,NA,NA,"Mammalia",NA
"Dipodomys_elator","Dipodomys elator","1 - exact_fullsci_w_ssp","Dipodomys elator",NA,NA,NA,"Mammalia",NA
"Dipodomys_gravipes","Dipodomys gravipes","1 - exact_fullsci_w_ssp","Dipodomys gravipes",NA,NA,NA,"Mammalia",NA
"Dipodomys_heermanni","Dipodomys heermanni","1 - exact_fullsci_w_ssp","Dipodomys heermanni",NA,NA,NA,"Mammalia",NA
"Dipodomys_ingens","Dipodomys ingens","1 - exact_fullsci_w_ssp","Dipodomys ingens",NA,NA,NA,"Mammalia",NA
"Dipodomys_merriami","Dipodomys merriami","1 - exact_fullsci_w_ssp","Dipodomys merriami",NA,NA,NA,"Mammalia",NA
"Dipodomys_microps","Dipodomys microps","1 - exact_fullsci_w_ssp","Dipodomys microps",NA,NA,NA,"Mammalia",NA
"Dipodomys_nelsoni","Dipodomys nelsoni","1 - exact_fullsci_w_ssp","Dipodomys nelsoni",NA,NA,NA,"Mammalia",NA
"Dipodomys_nitratoides","Dipodomys nitratoides","1 - exact_fullsci_w_ssp","Dipodomys nitratoides",NA,NA,NA,"Mammalia",NA
"Dipodomys_ordii","Dipodomys ordii","1 - exact_fullsci_w_ssp","Dipodomys ordii",NA,NA,NA,"Mammalia",NA
"Dipodomys_panamintinus","Dipodomys panamintinus","1 - exact_fullsci_w_ssp","Dipodomys panamintinus",NA,NA,NA,"Mammalia",NA
"Dipodomys_phillipsii","Dipodomys phillipsii","1 - exact_fullsci_w_ssp","Dipodomys phillipsii",NA,NA,NA,"Mammalia",NA
"Dipodomys_simulans","Dipodomys simulans","1 - exact_fullsci_w_ssp","Dipodomys simulans",NA,NA,NA,"Mammalia",NA
"Dipodomys_spectabilis","Dipodomys spectabilis","1 - exact_fullsci_w_ssp","Dipodomys spectabilis",NA,NA,NA,"Mammalia",NA
"Dipodomys_stephensi","Dipodomys stephensi","1 - exact_fullsci_w_ssp","Dipodomys stephensi",NA,NA,NA,"Mammalia",NA
"Dipodomys_venustus","Dipodomys venustus","1 - exact_fullsci_w_ssp","Dipodomys venustus",NA,NA,NA,"Mammalia",NA
"Dipus_sagitta","Dipus sagitta","1 - exact_fullsci_w_ssp","Dipus sagitta",NA,NA,NA,"Mammalia",NA
"Distoechurus_pennatus","Distoechurus pennatus","1 - exact_fullsci_w_ssp","Distoechurus pennatus",NA,NA,NA,"Mammalia",NA
"Dobsonia_anderseni","Dobsonia anderseni","1 - exact_fullsci_w_ssp","Dobsonia anderseni",NA,NA,NA,"Mammalia",NA
"Dobsonia_beauforti","Dobsonia beauforti","1 - exact_fullsci_w_ssp","Dobsonia beauforti",NA,NA,NA,"Mammalia",NA
"Dobsonia_chapmani","Dobsonia chapmani","1 - exact_fullsci_w_ssp","Dobsonia chapmani",NA,NA,NA,"Mammalia",NA
"Dobsonia_crenulata","Dobsonia crenulata","1 - exact_fullsci_w_ssp","Dobsonia crenulata",NA,NA,NA,"Mammalia",NA
"Dobsonia_emersa","Dobsonia emersa","1 - exact_fullsci_w_ssp","Dobsonia emersa",NA,NA,NA,"Mammalia",NA
"Dobsonia_exoleta","Dobsonia exoleta","1 - exact_fullsci_w_ssp","Dobsonia exoleta",NA,NA,NA,"Mammalia",NA
"Dobsonia_inermis","Dobsonia inermis","1 - exact_fullsci_w_ssp","Dobsonia inermis",NA,NA,NA,"Mammalia",NA
"Dobsonia_minor","Dobsonia minor","1 - exact_fullsci_w_ssp","Dobsonia minor",NA,NA,NA,"Mammalia",NA
"Dobsonia_moluccensis","Dobsonia moluccensis","1 - exact_fullsci_w_ssp","Dobsonia moluccensis",NA,NA,NA,"Mammalia",NA
"Dobsonia_pannietensis","Dobsonia pannietensis","1 - exact_fullsci_w_ssp","Dobsonia pannietensis",NA,NA,NA,"Mammalia",NA
"Dobsonia_peronii","Dobsonia peronii","1 - exact_fullsci_w_ssp","Dobsonia peronii",NA,NA,NA,"Mammalia",NA
"Dobsonia_praedatrix","Dobsonia praedatrix","1 - exact_fullsci_w_ssp","Dobsonia praedatrix",NA,NA,NA,"Mammalia",NA
"Dobsonia_viridis","Dobsonia viridis","1 - exact_fullsci_w_ssp","Dobsonia viridis",NA,NA,NA,"Mammalia",NA
"Dolichotis_patagonum","Dolichotis patagonum","1 - exact_fullsci_w_ssp","Dolichotis patagonum",NA,NA,NA,"Mammalia",NA
"Dologale_dybowskii","Dologale dybowskii","1 - exact_fullsci_w_ssp","Dologale dybowskii",NA,NA,NA,"Mammalia",NA
"Dorcatragus_megalotis","Dorcatragus megalotis","1 - exact_fullsci_w_ssp","Dorcatragus megalotis",NA,NA,NA,"Mammalia",NA
"Dorcopsis_atrata","Dorcopsis atrata","1 - exact_fullsci_w_ssp","Dorcopsis atrata",NA,NA,NA,"Mammalia",NA
"Dorcopsis_hageni","Dorcopsis hageni","1 - exact_fullsci_w_ssp","Dorcopsis hageni",NA,NA,NA,"Mammalia",NA
"Dorcopsis_luctuosa","Dorcopsis luctuosa","1 - exact_fullsci_w_ssp","Dorcopsis luctuosa",NA,NA,NA,"Mammalia",NA
"Dorcopsis_muelleri","Dorcopsis muelleri","1 - exact_fullsci_w_ssp","Dorcopsis muelleri",NA,NA,NA,"Mammalia",NA
"Dorcopsulus_macleayi","Dorcopsulus macleayi","1 - exact_fullsci_w_ssp","Dorcopsulus macleayi",NA,NA,NA,"Mammalia",NA
"Dorcopsulus_vanheurni","Dorcopsulus vanheurni","1 - exact_fullsci_w_ssp","Dorcopsulus vanheurni",NA,NA,NA,"Mammalia",NA
"Dremomys_gularis","Dremomys gularis","1 - exact_fullsci_w_ssp","Dremomys gularis",NA,NA,NA,"Mammalia",NA
"Dremomys_lokriah","Dremomys lokriah","1 - exact_fullsci_w_ssp","Dremomys lokriah",NA,NA,NA,"Mammalia",NA
"Dremomys_pernyi","Dremomys pernyi","1 - exact_fullsci_w_ssp","Dremomys pernyi",NA,NA,NA,"Mammalia",NA
"Dremomys_pyrrhomerus","Dremomys pyrrhomerus","1 - exact_fullsci_w_ssp","Dremomys pyrrhomerus",NA,NA,NA,"Mammalia",NA
"Dremomys_rufigenis","Dremomys rufigenis","1 - exact_fullsci_w_ssp","Dremomys rufigenis",NA,NA,NA,"Mammalia",NA
"Dromiciops_gliroides","Dromiciops gliroides","1 - exact_fullsci_w_ssp","Dromiciops gliroides",NA,NA,NA,"Mammalia",NA
"Dryadonycteris_capixaba","Dryadonycteris capixaba","1 - exact_fullsci_w_ssp","Dryadonycteris capixaba",NA,NA,NA,"Mammalia",NA
"Drymoreomys_albimaculatus","Drymoreomys albimaculatus","1 - exact_fullsci_w_ssp","Drymoreomys albimaculatus",NA,NA,NA,"Mammalia",NA
"Dryomys_laniger","Dryomys laniger","1 - exact_fullsci_w_ssp","Dryomys laniger",NA,NA,NA,"Mammalia",NA
"Dryomys_niethammeri","Dryomys niethammeri","1 - exact_fullsci_w_ssp","Dryomys niethammeri",NA,NA,NA,"Mammalia",NA
"Dryomys_nitedula","Dryomys nitedula","1 - exact_fullsci_w_ssp","Dryomys nitedula",NA,NA,NA,"Mammalia",NA
"Dugong_dugon","Dugong dugon","1 - exact_fullsci_w_ssp","Dugong dugon",NA,NA,NA,"Mammalia",NA
"Dusicyon_australis","Dusicyon australis","1 - exact_fullsci_w_ssp","Dusicyon australis",NA,NA,NA,"Mammalia",NA
"Dusicyon_avus","Dusicyon avus","1 - exact_fullsci_w_ssp","Dusicyon avus",NA,NA,NA,"Mammalia",NA
"Dyacopterus_brooksi","Dyacopterus brooksi","1 - exact_fullsci_w_ssp","Dyacopterus brooksi",NA,NA,NA,"Mammalia",NA
"Dyacopterus_rickarti","Dyacopterus rickarti","1 - exact_fullsci_w_ssp","Dyacopterus rickarti",NA,NA,NA,"Mammalia",NA
"Dyacopterus_spadiceus","Dyacopterus spadiceus","1 - exact_fullsci_w_ssp","Dyacopterus spadiceus",NA,NA,NA,"Mammalia",NA
"Dymecodon_pilirostris","Dymecodon pilirostris","1 - exact_fullsci_w_ssp","Dymecodon pilirostris",NA,NA,NA,"Mammalia",NA
"Echimys_chrysurus","Echimys chrysurus","1 - exact_fullsci_w_ssp","Echimys chrysurus",NA,NA,NA,"Mammalia",NA
"Echimys_saturnus","Echimys saturnus","1 - exact_fullsci_w_ssp","Echimys saturnus",NA,NA,NA,"Mammalia",NA
"Echimys_vieirai","Echimys vieirai","1 - exact_fullsci_w_ssp","Echimys vieirai",NA,NA,NA,"Mammalia",NA
"Echinops_telfairi","Echinops telfairi","1 - exact_fullsci_w_ssp","Echinops telfairi",NA,NA,NA,"Mammalia",NA
"Echiothrix_centrosa","Echiothrix centrosa","1 - exact_fullsci_w_ssp","Echiothrix centrosa",NA,NA,NA,"Mammalia",NA
"Echiothrix_leucura","Echiothrix leucura","1 - exact_fullsci_w_ssp","Echiothrix leucura",NA,NA,NA,"Mammalia",NA
"Echymipera_clara","Echymipera clara","1 - exact_fullsci_w_ssp","Echymipera clara",NA,NA,NA,"Mammalia",NA
"Echymipera_davidi","Echymipera davidi","1 - exact_fullsci_w_ssp","Echymipera davidi",NA,NA,NA,"Mammalia",NA
"Echymipera_echinista","Echymipera echinista","1 - exact_fullsci_w_ssp","Echymipera echinista",NA,NA,NA,"Mammalia",NA
"Echymipera_kalubu","Echymipera kalubu","1 - exact_fullsci_w_ssp","Echymipera kalubu",NA,NA,NA,"Mammalia",NA
"Echymipera_rufescens","Echymipera rufescens","1 - exact_fullsci_w_ssp","Echymipera rufescens",NA,NA,NA,"Mammalia",NA
"Ectophylla_alba","Ectophylla alba","1 - exact_fullsci_w_ssp","Ectophylla alba",NA,NA,NA,"Mammalia",NA
"Eidolon_dupreanum","Eidolon dupreanum","1 - exact_fullsci_w_ssp","Eidolon dupreanum",NA,NA,NA,"Mammalia",NA
"Eidolon_helvum","Eidolon helvum","1 - exact_fullsci_w_ssp","Eidolon helvum",NA,NA,NA,"Mammalia",NA
"Eira_barbara","Eira barbara","1 - exact_fullsci_w_ssp","Eira barbara",NA,NA,NA,"Mammalia",NA
"Elaphodus_cephalophus","Elaphodus cephalophus","1 - exact_fullsci_w_ssp","Elaphodus cephalophus",NA,NA,NA,"Mammalia",NA
"Elaphurus_davidianus","Elaphurus davidianus","1 - exact_fullsci_w_ssp","Elaphurus davidianus",NA,NA,NA,"Mammalia",NA
"Elephantulus_brachyrhynchus","Elephantulus brachyrhynchus","1 - exact_fullsci_w_ssp","Elephantulus brachyrhynchus",NA,NA,NA,"Mammalia",NA
"Elephantulus_edwardii","Elephantulus edwardii","1 - exact_fullsci_w_ssp","Elephantulus edwardii",NA,NA,NA,"Mammalia",NA
"Elephantulus_fuscipes","Elephantulus fuscipes","1 - exact_fullsci_w_ssp","Elephantulus fuscipes",NA,NA,NA,"Mammalia",NA
"Elephantulus_fuscus","Elephantulus fuscus","1 - exact_fullsci_w_ssp","Elephantulus fuscus",NA,NA,NA,"Mammalia",NA
"Elephantulus_intufi","Elephantulus intufi","1 - exact_fullsci_w_ssp","Elephantulus intufi",NA,NA,NA,"Mammalia",NA
"Elephantulus_myurus","Elephantulus myurus","1 - exact_fullsci_w_ssp","Elephantulus myurus",NA,NA,NA,"Mammalia",NA
"Elephantulus_pilicaudus","Elephantulus pilicaudus","1 - exact_fullsci_w_ssp","Elephantulus pilicaudus",NA,NA,NA,"Mammalia",NA
"Elephantulus_rupestris","Elephantulus rupestris","1 - exact_fullsci_w_ssp","Elephantulus rupestris",NA,NA,NA,"Mammalia",NA
"Elephas_maximus","Elephas maximus","1 - exact_fullsci_w_ssp","Elephas maximus",NA,NA,NA,"Mammalia",NA
"Eligmodontia_bolsonensis","Eligmodontia bolsonensis","1 - exact_fullsci_w_ssp","Eligmodontia bolsonensis",NA,NA,NA,"Mammalia",NA
"Eligmodontia_dunaris","Eligmodontia dunaris","1 - exact_fullsci_w_ssp","Eligmodontia dunaris",NA,NA,NA,"Mammalia",NA
"Eligmodontia_hirtipes","Eligmodontia hirtipes","1 - exact_fullsci_w_ssp","Eligmodontia hirtipes",NA,NA,NA,"Mammalia",NA
"Eligmodontia_moreni","Eligmodontia moreni","1 - exact_fullsci_w_ssp","Eligmodontia moreni",NA,NA,NA,"Mammalia",NA
"Eligmodontia_morgani","Eligmodontia morgani","1 - exact_fullsci_w_ssp","Eligmodontia morgani",NA,NA,NA,"Mammalia",NA
