"uid","full_sci_name","match_type","BB_Accepted","BB_Accepted2","BB_Accepted3","BB_Accepted4","p","c","o","f","fuzzy_score"
"Nesoryzomys_swarthi","Nesoryzomys swarthi","1 - exact_fullsci_w_ssp","Nesoryzomys swarthi",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Neurotrichus_gibbsii","Neurotrichus gibbsii","1 - exact_fullsci_w_ssp","Neurotrichus gibbsii",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Talpidae",NA
"Neusticomys_oyapocki","Neusticomys oyapocki","1 - exact_fullsci_w_ssp","Neusticomys oyapocki",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Nilgiritragus_hylocrius","Nilgiritragus hylocrius","1 - exact_fullsci_w_ssp","Nilgiritragus hylocrius",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Ningaui_ridei","Ningaui ridei","1 - exact_fullsci_w_ssp","Ningaui ridei",NA,NA,NA,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae",NA
"Ningaui_timealeyi","Ningaui timealeyi","1 - exact_fullsci_w_ssp","Ningaui timealeyi",NA,NA,NA,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae",NA
"Niviventer_andersoni","Niviventer andersoni","1 - exact_fullsci_w_ssp","Niviventer andersoni",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Niviventer_confucianus","Niviventer confucianus","1 - exact_fullsci_w_ssp","Niviventer confucianus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Niviventer_cremoriventer","Niviventer cremoriventer","1 - exact_fullsci_w_ssp","Niviventer cremoriventer",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Niviventer_culturatus","Niviventer culturatus","1 - exact_fullsci_w_ssp","Niviventer culturatus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Niviventer_excelsior","Niviventer excelsior","1 - exact_fullsci_w_ssp","Niviventer excelsior",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Niviventer_fulvescens","Niviventer fulvescens","1 - exact_fullsci_w_ssp","Niviventer fulvescens",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Niviventer_lotipes","Niviventer lotipes","1 - exact_fullsci_w_ssp","Niviventer lotipes",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Niviventer_sacer","Niviventer sacer","1 - exact_fullsci_w_ssp","Niviventer sacer",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Noctilio_albiventris","Noctilio albiventris","1 - exact_fullsci_w_ssp","Noctilio albiventris",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Noctilionidae",NA
"Noctilio_leporinus","Noctilio leporinus","1 - exact_fullsci_w_ssp","Noctilio leporinus",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Noctilionidae",NA
"Nomascus_concolor","Nomascus concolor","1 - exact_fullsci_w_ssp","Nomascus concolor",NA,NA,NA,"Chordata","Mammalia","Primates","Hylobatidae",NA
"Nomascus_gabriellae","Nomascus gabriellae","1 - exact_fullsci_w_ssp","Nomascus gabriellae",NA,NA,NA,"Chordata","Mammalia","Primates","Hylobatidae",NA
"Nomascus_leucogenys","Nomascus leucogenys","1 - exact_fullsci_w_ssp","Nomascus leucogenys",NA,NA,NA,"Chordata","Mammalia","Primates","Hylobatidae",NA
"Nomascus_siki","Nomascus siki","1 - exact_fullsci_w_ssp","Nomascus siki",NA,NA,NA,"Chordata","Mammalia","Primates","Hylobatidae",NA
"Notamacropus_agilis","Notamacropus agilis","1 - exact_fullsci_w_ssp","Notamacropus agilis",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Notamacropus_dorsalis","Notamacropus dorsalis","1 - exact_fullsci_w_ssp","Notamacropus dorsalis",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Notamacropus_eugenii","Notamacropus eugenii","1 - exact_fullsci_w_ssp","Notamacropus eugenii",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Notamacropus_greyi","Notamacropus greyi","1 - exact_fullsci_w_ssp","Notamacropus greyi",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Notamacropus_irma","Notamacropus irma","1 - exact_fullsci_w_ssp","Notamacropus irma",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Notamacropus_parma","Notamacropus parma","1 - exact_fullsci_w_ssp","Notamacropus parma",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Notamacropus_parryi","Notamacropus parryi","1 - exact_fullsci_w_ssp","Notamacropus parryi",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Notamacropus_rufogriseus","Notamacropus rufogriseus","1 - exact_fullsci_w_ssp","Notamacropus rufogriseus",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Nothocricetulus_migratorius","Nothocricetulus migratorius","1 - exact_fullsci_w_ssp","Nothocricetulus migratorius",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Notiosorex_crawfordi","Notiosorex crawfordi","1 - exact_fullsci_w_ssp","Notiosorex crawfordi",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Soricidae",NA
"Notopteris_macdonaldii","Notopteris macdonaldii","1 - exact_fullsci_w_ssp","Notopteris macdonaldii",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Pteropodidae",NA
"Notoryctes_caurinus","Notoryctes caurinus","1 - exact_fullsci_w_ssp","Notoryctes caurinus",NA,NA,NA,"Chordata","Mammalia","Notoryctemorphia","Notoryctidae",NA
"Notoryctes_typhlops","Notoryctes typhlops","1 - exact_fullsci_w_ssp","Notoryctes typhlops",NA,NA,NA,"Chordata","Mammalia","Notoryctemorphia","Notoryctidae",NA
"Nyctalus_aviator","Nyctalus aviator","1 - exact_fullsci_w_ssp","Nyctalus aviator",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Vespertilionidae",NA
"Nyctalus_lasiopterus","Nyctalus lasiopterus","1 - exact_fullsci_w_ssp","Nyctalus lasiopterus",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Vespertilionidae",NA
"Nyctalus_leisleri","Nyctalus leisleri","1 - exact_fullsci_w_ssp","Nyctalus leisleri",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Vespertilionidae",NA
"Nyctalus_noctula","Nyctalus noctula","1 - exact_fullsci_w_ssp","Nyctalus noctula",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Vespertilionidae",NA
"Nyctalus_plancyi","Nyctalus plancyi","1 - exact_fullsci_w_ssp","Nyctalus plancyi",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Vespertilionidae",NA
"Nyctereutes_procyonoides","Nyctereutes procyonoides","1 - exact_fullsci_w_ssp","Nyctereutes procyonoides",NA,NA,NA,"Chordata","Mammalia","Carnivora","Canidae",NA
"Nycteris_arge","Nycteris arge","1 - exact_fullsci_w_ssp","Nycteris arge",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Nycteridae",NA
"Nycteris_grandis","Nycteris grandis","1 - exact_fullsci_w_ssp","Nycteris grandis",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Nycteridae",NA
"Nycteris_thebaica","Nycteris thebaica","1 - exact_fullsci_w_ssp","Nycteris thebaica",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Nycteridae",NA
"Nycticebus_bengalensis","Nycticebus bengalensis","1 - exact_fullsci_w_ssp","Nycticebus bengalensis",NA,NA,NA,"Chordata","Mammalia","Primates","Lorisidae",NA
"Nycticebus_coucang","Nycticebus coucang","1 - exact_fullsci_w_ssp","Nycticebus coucang",NA,NA,NA,"Chordata","Mammalia","Primates","Lorisidae",NA
"Nycticebus_javanicus","Nycticebus javanicus","1 - exact_fullsci_w_ssp","Nycticebus javanicus",NA,NA,NA,"Chordata","Mammalia","Primates","Lorisidae",NA
"Nycticebus_menagensis","Nycticebus menagensis","1 - exact_fullsci_w_ssp","Nycticebus menagensis",NA,NA,NA,"Chordata","Mammalia","Primates","Lorisidae",NA
"Nycticeinops_eisentrauti","Nycticeinops eisentrauti","1 - exact_fullsci_w_ssp","Nycticeinops eisentrauti",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Vespertilionidae",NA
"Nycticeius_humeralis","Nycticeius humeralis","1 - exact_fullsci_w_ssp","Nycticeius humeralis",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Vespertilionidae",NA
"Nyctimene_albiventer","Nyctimene albiventer","1 - exact_fullsci_w_ssp","Nyctimene albiventer",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Pteropodidae",NA
"Nyctimene_cephalotes","Nyctimene cephalotes","1 - exact_fullsci_w_ssp","Nyctimene cephalotes",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Pteropodidae",NA
"Nyctimene_certans","Nyctimene certans","1 - exact_fullsci_w_ssp","Nyctimene certans",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Pteropodidae",NA
"Nyctimene_major","Nyctimene major","1 - exact_fullsci_w_ssp","Nyctimene major",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Pteropodidae",NA
"Nyctimene_robinsoni","Nyctimene robinsoni","1 - exact_fullsci_w_ssp","Nyctimene robinsoni",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Pteropodidae",NA
"Nyctimene_vizcaccia","Nyctimene vizcaccia","1 - exact_fullsci_w_ssp","Nyctimene vizcaccia",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Pteropodidae",NA
"Nyctinomops_aurispinosus","Nyctinomops aurispinosus","1 - exact_fullsci_w_ssp","Nyctinomops aurispinosus",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Molossidae",NA
"Nyctinomops_femorosaccus","Nyctinomops femorosaccus","1 - exact_fullsci_w_ssp","Nyctinomops femorosaccus",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Molossidae",NA
"Nyctinomops_macrotis","Nyctinomops macrotis","1 - exact_fullsci_w_ssp","Nyctinomops macrotis",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Molossidae",NA
"Nyctomys_sumichrasti","Nyctomys sumichrasti","1 - exact_fullsci_w_ssp","Nyctomys sumichrasti",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Nyctophilus_geoffroyi","Nyctophilus geoffroyi","1 - exact_fullsci_w_ssp","Nyctophilus geoffroyi",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Vespertilionidae",NA
"Nyctophilus_gouldi","Nyctophilus gouldi","1 - exact_fullsci_w_ssp","Nyctophilus gouldi",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Vespertilionidae",NA
"Ochotona_argentata","Ochotona argentata","1 - exact_fullsci_w_ssp","Ochotona argentata",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_cansus","Ochotona cansus","1 - exact_fullsci_w_ssp","Ochotona cansus",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_collaris","Ochotona collaris","1 - exact_fullsci_w_ssp","Ochotona collaris",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_coreana","Ochotona coreana","1 - exact_fullsci_w_ssp","Ochotona coreana",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_curzoniae","Ochotona curzoniae","1 - exact_fullsci_w_ssp","Ochotona curzoniae",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_dauurica","Ochotona dauurica","1 - exact_fullsci_w_ssp","Ochotona dauurica",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_erythrotis","Ochotona erythrotis","1 - exact_fullsci_w_ssp","Ochotona erythrotis",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_gloveri","Ochotona gloveri","1 - exact_fullsci_w_ssp","Ochotona gloveri",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_hyperborea","Ochotona hyperborea","1 - exact_fullsci_w_ssp","Ochotona hyperborea",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_koslowi","Ochotona koslowi","1 - exact_fullsci_w_ssp","Ochotona koslowi",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_macrotis","Ochotona macrotis","1 - exact_fullsci_w_ssp","Ochotona macrotis",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_princeps","Ochotona princeps","1 - exact_fullsci_w_ssp","Ochotona princeps",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_pusilla","Ochotona pusilla","1 - exact_fullsci_w_ssp","Ochotona pusilla",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_rufescens","Ochotona rufescens","1 - exact_fullsci_w_ssp","Ochotona rufescens",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_sikimaria","Ochotona sikimaria","1 - exact_fullsci_w_ssp","Ochotona sikimaria",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochotona_thibetana","Ochotona thibetana","1 - exact_fullsci_w_ssp","Ochotona thibetana",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Ochotonidae",NA
"Ochrotomys_nuttalli","Ochrotomys nuttalli","1 - exact_fullsci_w_ssp","Ochrotomys nuttalli",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Octodon_degus","Octodon degus","1 - exact_fullsci_w_ssp","Octodon degus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Octodontidae",NA
"Octodon_pacificus","Octodon pacificus","1 - exact_fullsci_w_ssp","Octodon pacificus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Octodontidae",NA
"Odobenus_rosmarus","Odobenus rosmarus","1 - exact_fullsci_w_ssp","Odobenus rosmarus",NA,NA,NA,"Chordata","Mammalia","Carnivora","Odobenidae",NA
"Odocoileus_hemionus","Odocoileus hemionus","1 - exact_fullsci_w_ssp","Odocoileus hemionus",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Cervidae",NA
"Odocoileus_pandora","Odocoileus pandora","1 - exact_fullsci_w_ssp","Odocoileus pandora",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Cervidae",NA
"Odocoileus_virginianus","Odocoileus virginianus","1 - exact_fullsci_w_ssp","Odocoileus virginianus",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Cervidae",NA
"Oecomys_auyantepui","Oecomys auyantepui","1 - exact_fullsci_w_ssp","Oecomys auyantepui",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oecomys_bicolor","Oecomys bicolor","1 - exact_fullsci_w_ssp","Oecomys bicolor",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oecomys_catherinae","Oecomys catherinae","1 - exact_fullsci_w_ssp","Oecomys catherinae",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oecomys_concolor","Oecomys concolor","1 - exact_fullsci_w_ssp","Oecomys concolor",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oecomys_mamorae","Oecomys mamorae","1 - exact_fullsci_w_ssp","Oecomys mamorae",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oecomys_rex","Oecomys rex","1 - exact_fullsci_w_ssp","Oecomys rex",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oecomys_rutilus","Oecomys rutilus","1 - exact_fullsci_w_ssp","Oecomys rutilus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oecomys_trinitatis","Oecomys trinitatis","1 - exact_fullsci_w_ssp","Oecomys trinitatis",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oenomys_hypoxanthus","Oenomys hypoxanthus","1 - exact_fullsci_w_ssp","Oenomys hypoxanthus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Okapia_johnstoni","Okapia johnstoni","1 - exact_fullsci_w_ssp","Okapia johnstoni",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Giraffidae",NA
"Olallamys_albicauda","Olallamys albicauda","1 - exact_fullsci_w_ssp","Olallamys albicauda",NA,NA,NA,"Chordata","Mammalia","Rodentia","Echimyidae",NA
"Oligoryzomys_flavescens","Oligoryzomys flavescens","1 - exact_fullsci_w_ssp","Oligoryzomys flavescens",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oligoryzomys_fulvescens","Oligoryzomys fulvescens","1 - exact_fullsci_w_ssp","Oligoryzomys fulvescens",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oligoryzomys_nigripes","Oligoryzomys nigripes","1 - exact_fullsci_w_ssp","Oligoryzomys nigripes",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oligoryzomys_stramineus","Oligoryzomys stramineus","1 - exact_fullsci_w_ssp","Oligoryzomys stramineus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Ommatophoca_rossii","Ommatophoca rossii","1 - exact_fullsci_w_ssp","Ommatophoca rossii",NA,NA,NA,"Chordata","Mammalia","Carnivora","Phocidae",NA
"Ondatra_zibethicus","Ondatra zibethicus","1 - exact_fullsci_w_ssp","Ondatra zibethicus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Onychogalea_frenata","Onychogalea frenata","1 - exact_fullsci_w_ssp","Onychogalea frenata",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Onychogalea_unguifera","Onychogalea unguifera","1 - exact_fullsci_w_ssp","Onychogalea unguifera",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Onychomys_arenicola","Onychomys arenicola","1 - exact_fullsci_w_ssp","Onychomys arenicola",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Onychomys_leucogaster","Onychomys leucogaster","1 - exact_fullsci_w_ssp","Onychomys leucogaster",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Onychomys_torridus","Onychomys torridus","1 - exact_fullsci_w_ssp","Onychomys torridus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Orcaella_brevirostris","Orcaella brevirostris","1 - exact_fullsci_w_ssp","Orcaella brevirostris",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Delphinidae",NA
"Orcaella_heinsohni","Orcaella heinsohni","1 - exact_fullsci_w_ssp","Orcaella heinsohni",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Delphinidae",NA
"Orcinus_orca","Orcinus orca","1 - exact_fullsci_w_ssp","Orcinus orca",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Delphinidae",NA
"Oreamnos_americanus","Oreamnos americanus","1 - exact_fullsci_w_ssp","Oreamnos americanus",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Oreoryzomys_balneator","Oreoryzomys balneator","1 - exact_fullsci_w_ssp","Oreoryzomys balneator",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oreoscaptor_mizura","Oreoscaptor mizura","1 - exact_fullsci_w_ssp","Oreoscaptor mizura",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Talpidae",NA
"Oreotragus_oreotragus","Oreotragus oreotragus","1 - exact_fullsci_w_ssp","Oreotragus oreotragus",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Orientallactaga_sibirica","Orientallactaga sibirica","1 - exact_fullsci_w_ssp","Orientallactaga sibirica",NA,NA,NA,"Chordata","Mammalia","Rodentia","Dipodidae",NA
"Ornithorhynchus_anatinus","Ornithorhynchus anatinus","1 - exact_fullsci_w_ssp","Ornithorhynchus anatinus",NA,NA,NA,"Chordata","Mammalia","Monotremata","Ornithorhynchidae",NA
"Orthogeomys_grandis","Orthogeomys grandis","1 - exact_fullsci_w_ssp","Orthogeomys grandis",NA,NA,NA,"Chordata","Mammalia","Rodentia","Geomyidae",NA
"Orycteropus_afer","Orycteropus afer","1 - exact_fullsci_w_ssp","Orycteropus afer",NA,NA,NA,"Chordata","Mammalia","Tubulidentata","Orycteropodidae",NA
"Oryctolagus_cuniculus","Oryctolagus cuniculus","1 - exact_fullsci_w_ssp","Oryctolagus cuniculus",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Leporidae",NA
"Oryx_beisa","Oryx beisa","1 - exact_fullsci_w_ssp","Oryx beisa",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Oryx_dammah","Oryx dammah","1 - exact_fullsci_w_ssp","Oryx dammah",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Oryx_gazella","Oryx gazella","1 - exact_fullsci_w_ssp","Oryx gazella",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Oryx_leucoryx","Oryx leucoryx","1 - exact_fullsci_w_ssp","Oryx leucoryx",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Oryzomys_couesi","Oryzomys couesi","1 - exact_fullsci_w_ssp","Oryzomys couesi",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oryzomys_palustris","Oryzomys palustris","1 - exact_fullsci_w_ssp","Oryzomys palustris",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Oryzorictes_hova","Oryzorictes hova","1 - exact_fullsci_w_ssp","Oryzorictes hova",NA,NA,NA,"Chordata","Mammalia","NA","Tenrecidae",NA
"Oryzorictes_tetradactylus","Oryzorictes tetradactylus","1 - exact_fullsci_w_ssp","Oryzorictes tetradactylus",NA,NA,NA,"Chordata","Mammalia","NA","Tenrecidae",NA
"Osgoodomys_banderanus","Osgoodomys banderanus","1 - exact_fullsci_w_ssp","Osgoodomys banderanus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Osphranter_antilopinus","Osphranter antilopinus","1 - exact_fullsci_w_ssp","Osphranter antilopinus",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Osphranter_bernardus","Osphranter bernardus","1 - exact_fullsci_w_ssp","Osphranter bernardus",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Osphranter_robustus","Osphranter robustus","1 - exact_fullsci_w_ssp","Osphranter robustus",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Osphranter_rufus","Osphranter rufus","1 - exact_fullsci_w_ssp","Osphranter rufus",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Otocolobus_manul","Otocolobus manul","1 - exact_fullsci_w_ssp","Otocolobus manul",NA,NA,NA,"Chordata","Mammalia","Carnivora","Felidae",NA
"Otocyon_megalotis","Otocyon megalotis","1 - exact_fullsci_w_ssp","Otocyon megalotis",NA,NA,NA,"Chordata","Mammalia","Carnivora","Canidae",NA
"Otolemur_crassicaudatus","Otolemur crassicaudatus","1 - exact_fullsci_w_ssp","Otolemur crassicaudatus",NA,NA,NA,"Chordata","Mammalia","Primates","Galagidae",NA
"Otolemur_garnettii","Otolemur garnettii","1 - exact_fullsci_w_ssp","Otolemur garnettii",NA,NA,NA,"Chordata","Mammalia","Primates","Galagidae",NA
"Otomops_martiensseni","Otomops martiensseni","1 - exact_fullsci_w_ssp","Otomops martiensseni",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Molossidae",NA
"Otomys_angoniensis","Otomys angoniensis","1 - exact_fullsci_w_ssp","Otomys angoniensis",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Otomys_barbouri","Otomys barbouri","1 - exact_fullsci_w_ssp","Otomys barbouri",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Otomys_dartmouthi","Otomys dartmouthi","1 - exact_fullsci_w_ssp","Otomys dartmouthi",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Otomys_denti","Otomys denti","1 - exact_fullsci_w_ssp","Otomys denti",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Otomys_irroratus","Otomys irroratus","1 - exact_fullsci_w_ssp","Otomys irroratus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Otomys_jacksoni","Otomys jacksoni","1 - exact_fullsci_w_ssp","Otomys jacksoni",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Otomys_lacustris","Otomys lacustris","1 - exact_fullsci_w_ssp","Otomys lacustris",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Otomys_laminatus","Otomys laminatus","1 - exact_fullsci_w_ssp","Otomys laminatus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Otomys_occidentalis","Otomys occidentalis","1 - exact_fullsci_w_ssp","Otomys occidentalis",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
